,timestamp,Terminal,Latency
5683,03-12-2021 10:00,MY-Namaste,541.057092
5684,03-12-2021 10:12,MY-Abydos,730.546872
5685,03-12-2021 10:13,MY-Namaste,171.336823
5686,03-12-2021 10:19,MY-Abydos,452.833484
5687,03-12-2021 10:53,MY-Abydos,848.104992
5688,03-12-2021 11:18,Marjorie-c,739.479201
5689,03-12-2021 11:40,MY-Abydos,333.301639
5690,03-12-2021 12:09,MY-Alegria,413.014569
5691,03-12-2021 12:23,MY-Abydos,902.717423
5692,03-12-2021 12:23,Marjorie-c,382.046527
5693,03-12-2021 12:27,MY-FountainHead1,639.54488
5694,03-12-2021 12:39,MY-Alegria,785.956846
5695,03-12-2021 12:48,MY-Namaste,303.138082
5696,03-12-2021 13:09,MY-StaySalty,836.522662
5697,03-12-2021 13:13,MY-StaySalty,616.559797
5698,03-12-2021 13:19,MY-Alegria,831.964286
5699,03-12-2021 13:53,Marjorie-c,-7.883866
5700,03-12-2021 13:58,MY-StaySalty,279.016324
5701,03-12-2021 14:19,MY-StaySalty,440.828488
5702,03-12-2021 14:37,MY-StaySalty,554.787962
5703,03-12-2021 15:32,MY-Alegria,872.865484
5704,03-12-2021 15:33,MY-Namaste,416.403812
5705,03-12-2021 16:04,MY-FountainHead1,1028.668148
5706,03-12-2021 16:34,MY-StaySalty,584.821266
5707,03-12-2021 16:45,Marjorie-c,615.356112
5708,03-12-2021 16:48,MY-FountainHead1,714.1741030000001
5709,03-12-2021 17:27,Marjorie-c,646.63402
5710,03-12-2021 17:31,MY-FountainHead1,1021.781761
5711,03-12-2021 17:36,MY-Abydos,971.456294
5712,03-12-2021 17:36,MY-StaySalty,638.884721
5713,03-12-2021 17:46,MY-FountainHead1,520.383175
5714,03-12-2021 18:06,MY-Alegria,568.450785
5715,03-12-2021 18:20,Marjorie-c,417.912531
5716,03-12-2021 18:54,MY-FountainHead1,342.357667
5717,03-12-2021 19:38,MY-Namaste,314.961672
5718,03-12-2021 19:38,MY-Namaste,452.555055
5719,03-12-2021 19:53,MY-Namaste,541.124332
5720,03-12-2021 20:37,MY-FountainHead1,357.94125299999996
5721,03-12-2021 20:51,MY-Namaste,580.617299
5722,03-12-2021 21:04,MY-Abydos,920.426142
5723,03-12-2021 21:16,MY-StaySalty,382.98289900000003
5724,03-12-2021 21:17,MY-Alegria,610.016979
5725,03-12-2021 21:55,MY-Namaste,331.426534
5726,03-12-2021 21:56,MY-Abydos,542.451929
5727,03-12-2021 22:06,Marjorie-c,1060.658772
5728,03-12-2021 22:28,MY-Abydos,580.9667450000001
5729,03-12-2021 22:49,Marjorie-c,347.254986
5730,03-12-2021 22:50,MY-StaySalty,1112.193714
5731,03-12-2021 22:51,MY-Namaste,714.680704
5732,03-12-2021 22:51,MY-StaySalty,777.009732
5733,03-12-2021 23:06,Marjorie-c,863.998749
5734,03-12-2021 23:25,MY-Abydos,430.64780199999996
5735,03-12-2021 23:27,MY-Abydos,524.276959
5736,03-12-2021 23:28,MY-FountainHead1,809.869526
5737,04-12-2021 00:15,MY-FountainHead1,197.444073
5738,04-12-2021 00:38,MY-StaySalty,873.292508
5739,04-12-2021 01:01,MY-Namaste,750.033374
5740,04-12-2021 01:13,MY-Abydos,683.199783
5741,04-12-2021 01:28,MY-StaySalty,901.8529980000001
5742,04-12-2021 01:31,MY-Abydos,829.521035
5743,04-12-2021 02:12,MY-Abydos,485.33951399999995
5744,04-12-2021 02:20,MY-Namaste,649.46595
5745,04-12-2021 02:27,MY-Abydos,750.166465
5746,04-12-2021 02:28,MY-Abydos,694.860773
5747,04-12-2021 02:31,Marjorie-c,757.955287
5748,04-12-2021 02:33,MY-Abydos,702.1431299999999
5749,04-12-2021 03:28,MY-FountainHead1,604.36561
5750,04-12-2021 03:33,MY-StaySalty,557.937287
5751,04-12-2021 03:47,MY-Namaste,406.02191400000004
5752,04-12-2021 03:53,MY-Abydos,784.722879
5753,04-12-2021 04:02,Marjorie-c,703.50912
5754,04-12-2021 04:23,MY-Namaste,1223.2110089999999
5755,04-12-2021 04:43,MY-FountainHead1,626.8265769999999
5756,04-12-2021 04:49,MY-Abydos,715.8179849999999
5757,04-12-2021 05:16,MY-FountainHead1,717.8214280000001
5758,04-12-2021 05:45,MY-FountainHead1,424.24743
5759,04-12-2021 05:57,Marjorie-c,569.84403
5760,04-12-2021 06:20,MY-StaySalty,799.56199
5761,04-12-2021 06:31,MY-FountainHead1,595.736889
5762,04-12-2021 06:33,MY-Abydos,194.198443
5763,04-12-2021 06:41,MY-StaySalty,726.498282
5764,04-12-2021 07:00,MY-Abydos,265.404226
5765,04-12-2021 07:21,MY-Abydos,401.210983
5766,04-12-2021 07:58,MY-Namaste,859.18215
5767,04-12-2021 08:20,MY-StaySalty,904.28207
5768,04-12-2021 08:30,MY-Alegria,508.83273899999995
5769,04-12-2021 08:50,Marjorie-c,569.5896349999999
5770,04-12-2021 08:56,MY-FountainHead1,506.617728
5771,04-12-2021 08:58,MY-StaySalty,647.121674
5772,04-12-2021 09:06,MY-StaySalty,407.151026
5773,04-12-2021 10:06,MY-StaySalty,353.75374500000004
5774,04-12-2021 10:09,MY-Namaste,562.123392
5775,04-12-2021 10:20,MY-FountainHead1,937.6920140000001
5776,04-12-2021 10:22,MY-Alegria,400.02212000000003
5777,04-12-2021 10:24,Marjorie-c,660.776324
5778,04-12-2021 10:25,MY-Namaste,750.570377
5779,04-12-2021 10:29,MY-FountainHead1,817.3186360000001
5780,04-12-2021 10:40,MY-StaySalty,426.942691
5781,04-12-2021 11:37,MY-StaySalty,745.6214669999999
5782,04-12-2021 11:46,MY-Alegria,548.7103940000001
5783,04-12-2021 12:11,MY-Alegria,477.007388
5784,04-12-2021 12:51,MY-FountainHead1,822.6281299999999
5785,04-12-2021 12:54,MY-Namaste,792.39463
5786,04-12-2021 13:02,MY-FountainHead1,432.407438
5787,04-12-2021 13:19,MY-Namaste,285.06541
5788,04-12-2021 13:42,MY-StaySalty,496.009475
5789,04-12-2021 14:15,MY-Namaste,692.536633
5790,04-12-2021 14:36,MY-FountainHead1,776.476746
5791,04-12-2021 14:40,MY-FountainHead1,608.878332
5792,04-12-2021 14:53,MY-Namaste,1059.8871490000001
5793,04-12-2021 15:04,Marjorie-c,762.495257
5794,04-12-2021 15:06,MY-Namaste,665.060243
5795,04-12-2021 15:10,MY-Alegria,706.7513349999999
5796,04-12-2021 15:29,MY-FountainHead1,682.169295
5797,04-12-2021 16:11,MY-Abydos,351.353686
5798,04-12-2021 16:14,MY-FountainHead1,915.6733859999999
5799,04-12-2021 16:45,MY-FountainHead1,409.909735
5800,04-12-2021 16:48,Marjorie-c,665.0754139999999
5801,04-12-2021 17:00,MY-Abydos,432.9348269999999
5802,04-12-2021 17:06,MY-StaySalty,515.307021
5803,04-12-2021 17:08,MY-StaySalty,479.00818499999997
5804,04-12-2021 17:15,MY-StaySalty,988.1860109999999
5805,04-12-2021 17:22,MY-Namaste,671.403761
5806,04-12-2021 17:25,Marjorie-c,365.1513
5807,04-12-2021 17:29,MY-FountainHead1,594.7778519999999
5808,04-12-2021 17:57,MY-Namaste,396.727656
5809,04-12-2021 18:02,MY-StaySalty,446.96299400000004
5810,04-12-2021 18:11,MY-Abydos,320.514706
5811,04-12-2021 18:13,MY-Namaste,612.233333
5812,04-12-2021 18:42,MY-Abydos,409.409445
5813,04-12-2021 18:42,MY-Alegria,815.2247150000001
5814,04-12-2021 19:27,Marjorie-c,719.353701
5815,04-12-2021 19:54,MY-FountainHead1,551.565886
5816,04-12-2021 20:33,MY-Alegria,377.031766
5817,04-12-2021 20:41,MY-FountainHead1,950.566874
5818,04-12-2021 20:44,MY-FountainHead1,760.598492
5819,04-12-2021 20:55,MY-Alegria,580.414562
5820,04-12-2021 21:32,MY-Namaste,861.6017810000001
5821,04-12-2021 21:47,MY-FountainHead1,460.565191
5822,04-12-2021 21:53,MY-Alegria,651.503368
5823,04-12-2021 22:17,Marjorie-c,403.594559
5824,04-12-2021 22:24,Marjorie-c,619.47659
5825,04-12-2021 23:18,Marjorie-c,755.348446
5826,04-12-2021 23:39,Marjorie-c,550.029071
5827,04-12-2021 23:57,Marjorie-c,541.006604
5828,05-12-2021 00:15,MY-Alegria,438.240888
5829,05-12-2021 00:31,MY-FountainHead1,639.200827
5830,05-12-2021 00:37,MY-Namaste,491.58258499999994
5831,05-12-2021 00:39,MY-StaySalty,444.678738
5832,05-12-2021 00:48,Marjorie-c,523.932429
5833,05-12-2021 00:53,MY-Alegria,435.861195
5834,05-12-2021 00:57,MY-FountainHead1,434.56513499999994
5835,05-12-2021 01:15,MY-FountainHead1,384.971069
5836,05-12-2021 01:28,MY-FountainHead1,205.803393
5837,05-12-2021 01:33,MY-Abydos,658.501901
5838,05-12-2021 01:49,MY-FountainHead1,667.957753
5839,05-12-2021 01:55,MY-FountainHead1,256.15693999999996
5840,05-12-2021 02:08,MY-Alegria,577.619502
5841,05-12-2021 02:29,MY-Alegria,694.801071
5842,05-12-2021 02:36,Marjorie-c,518.916137
5843,05-12-2021 03:29,MY-FountainHead1,740.321467
5844,05-12-2021 03:43,MY-Abydos,325.123275
5845,05-12-2021 04:00,MY-FountainHead1,776.198816
5846,05-12-2021 04:08,MY-Namaste,543.03746
5847,05-12-2021 04:23,MY-StaySalty,531.203163
5848,05-12-2021 04:53,Marjorie-c,696.832879
5849,05-12-2021 04:58,MY-StaySalty,694.315964
5850,05-12-2021 05:01,MY-Namaste,587.53673
5851,05-12-2021 05:05,MY-Namaste,790.688933
5852,05-12-2021 05:20,MY-Namaste,535.165763
5853,05-12-2021 05:28,MY-Alegria,848.248047
5854,05-12-2021 06:01,MY-Abydos,528.206593
5855,05-12-2021 06:01,MY-Namaste,685.892467
5856,05-12-2021 06:40,MY-Abydos,670.497246
5857,05-12-2021 06:52,MY-StaySalty,739.282808
5858,05-12-2021 07:09,MY-Abydos,570.25779
5859,05-12-2021 07:25,MY-Alegria,327.194969
5860,05-12-2021 08:25,MY-Abydos,688.643509
5861,05-12-2021 08:36,MY-StaySalty,610.3002769999999
5862,05-12-2021 09:35,MY-StaySalty,644.397559
5863,05-12-2021 09:59,MY-FountainHead1,209.435845
5864,05-12-2021 10:15,MY-FountainHead1,1204.986838
5865,05-12-2021 10:22,MY-StaySalty,381.737564
5866,05-12-2021 10:26,MY-Namaste,667.896146
5867,05-12-2021 10:57,MY-StaySalty,664.684787
5868,05-12-2021 11:07,MY-Namaste,481.307039
5869,05-12-2021 11:13,MY-FountainHead1,771.195462
5870,05-12-2021 11:41,MY-Alegria,818.747076
5871,05-12-2021 11:49,MY-Namaste,552.955649
5872,05-12-2021 12:04,MY-Namaste,628.527795
5873,05-12-2021 12:11,MY-Abydos,758.286856
5874,05-12-2021 12:29,MY-Abydos,639.636301
5875,05-12-2021 12:31,MY-StaySalty,663.7890639999999
5876,05-12-2021 12:50,MY-Abydos,572.645916
5877,05-12-2021 12:54,MY-Abydos,187.825088
5878,05-12-2021 13:11,MY-FountainHead1,821.894338
5879,05-12-2021 13:40,Marjorie-c,678.3660480000001
5880,05-12-2021 14:02,MY-Abydos,468.203204
5881,05-12-2021 14:12,MY-FountainHead1,682.38856
5882,05-12-2021 14:26,MY-Abydos,801.5442360000001
5883,05-12-2021 14:50,MY-Abydos,657.865938
5884,05-12-2021 14:57,Marjorie-c,1016.8607509999999
5885,05-12-2021 15:11,MY-FountainHead1,199.671184
5886,05-12-2021 15:14,MY-Abydos,329.658997
5887,05-12-2021 15:15,MY-StaySalty,338.354892
5888,05-12-2021 15:23,MY-StaySalty,566.0727360000001
5889,05-12-2021 15:24,MY-FountainHead1,546.1516349999999
5890,05-12-2021 15:31,MY-FountainHead1,338.622662
5891,05-12-2021 15:52,MY-FountainHead1,785.0512190000001
5892,05-12-2021 17:32,MY-Abydos,912.044399
5893,05-12-2021 17:45,MY-StaySalty,563.618108
5894,05-12-2021 17:59,MY-StaySalty,870.6054740000001
5895,05-12-2021 18:14,Marjorie-c,677.634803
5896,05-12-2021 18:15,MY-StaySalty,562.311905
5897,05-12-2021 18:22,MY-Namaste,694.3527019999999
5898,05-12-2021 19:04,MY-FountainHead1,704.2589780000001
5899,05-12-2021 19:20,MY-StaySalty,478.47675
5900,05-12-2021 19:32,MY-Namaste,659.037511
5901,05-12-2021 19:33,MY-FountainHead1,249.662189
5902,05-12-2021 21:00,MY-Abydos,495.771602
5903,05-12-2021 21:03,Marjorie-c,758.167247
5904,05-12-2021 21:16,MY-Alegria,960.569114
5905,05-12-2021 21:33,Marjorie-c,548.835913
5906,05-12-2021 21:37,MY-StaySalty,823.612033
5907,05-12-2021 21:56,MY-Abydos,775.748336
5908,05-12-2021 22:00,MY-Abydos,703.150688
5909,05-12-2021 22:45,MY-Abydos,1014.9780949999999
5910,05-12-2021 23:15,Marjorie-c,591.115523
5911,05-12-2021 23:55,Marjorie-c,462.571372
5912,06-12-2021 00:25,MY-FountainHead1,565.138423
5913,06-12-2021 00:43,MY-Alegria,599.2651099999999
5914,06-12-2021 00:54,MY-Alegria,459.344191
5915,06-12-2021 01:03,MY-StaySalty,650.622093
5916,06-12-2021 01:38,Marjorie-c,326.04598
5917,06-12-2021 01:50,MY-Namaste,731.876843
5918,06-12-2021 02:00,Marjorie-c,665.592038
5919,06-12-2021 02:07,MY-Abydos,609.602706
5920,06-12-2021 02:18,MY-Namaste,522.619946
5921,06-12-2021 02:24,MY-Alegria,308.675598
5922,06-12-2021 02:36,MY-FountainHead1,637.003725
5923,06-12-2021 02:47,MY-FountainHead1,467.85805199999993
5924,06-12-2021 02:50,MY-Abydos,372.606459
5925,06-12-2021 02:57,MY-Namaste,950.504274
5926,06-12-2021 02:59,MY-Abydos,799.284341
5927,06-12-2021 03:08,MY-Alegria,761.7770730000001
5928,06-12-2021 03:08,MY-StaySalty,440.24500199999994
5929,06-12-2021 03:26,MY-FountainHead1,381.60812799999997
5930,06-12-2021 03:49,MY-Alegria,843.391481
5931,06-12-2021 04:50,MY-FountainHead1,510.22439
5932,06-12-2021 04:56,MY-Alegria,738.851422
5933,06-12-2021 04:56,MY-FountainHead1,503.01125099999996
5934,06-12-2021 04:57,MY-Abydos,357.727587
5935,06-12-2021 05:13,MY-Namaste,715.216467
5936,06-12-2021 06:01,MY-Alegria,754.7060299999999
5937,06-12-2021 06:04,MY-StaySalty,521.004063
5938,06-12-2021 06:08,MY-FountainHead1,590.719994
5939,06-12-2021 06:29,MY-FountainHead1,760.433626
5940,06-12-2021 06:32,MY-StaySalty,971.045361
5941,06-12-2021 07:14,MY-Alegria,575.349905
5942,06-12-2021 07:16,Marjorie-c,458.598276
5943,06-12-2021 07:43,MY-FountainHead1,638.558991
5944,06-12-2021 08:08,MY-Alegria,592.5903059999999
5945,06-12-2021 09:06,Marjorie-c,860.755532
5946,06-12-2021 09:10,Marjorie-c,598.479838
5947,06-12-2021 10:48,MY-StaySalty,537.183042
5948,06-12-2021 11:09,MY-Abydos,860.7722
5949,06-12-2021 11:15,MY-Namaste,341.729358
5950,06-12-2021 11:21,MY-Namaste,676.843992
5951,06-12-2021 12:36,MY-Abydos,851.726389
5952,06-12-2021 13:42,MY-FountainHead1,984.516324
5953,06-12-2021 13:42,Marjorie-c,693.090999
5954,06-12-2021 13:51,MY-Alegria,734.372642
5955,06-12-2021 14:10,MY-Namaste,353.689807
5956,06-12-2021 14:26,MY-StaySalty,220.10448599999998
5957,06-12-2021 15:13,MY-StaySalty,345.353636
5958,06-12-2021 15:19,MY-Alegria,486.27558799999997
5959,06-12-2021 15:24,MY-Abydos,318.46110600000003
5960,06-12-2021 15:40,MY-StaySalty,615.950853
5961,06-12-2021 16:45,MY-FountainHead1,948.011741
5962,06-12-2021 17:11,MY-Namaste,471.196837
5963,06-12-2021 17:18,Marjorie-c,709.860764
5964,06-12-2021 17:58,MY-Namaste,501.99210999999997
5965,06-12-2021 18:12,MY-FountainHead1,184.633952
5966,06-12-2021 18:57,MY-Alegria,402.230958
5967,06-12-2021 18:59,MY-StaySalty,699.508068
5968,06-12-2021 19:07,MY-Abydos,742.89983
5969,06-12-2021 19:18,MY-Namaste,364.844483
5970,06-12-2021 19:22,MY-Namaste,544.2719440000001
5971,06-12-2021 19:34,MY-StaySalty,798.1499110000001
5972,06-12-2021 19:35,Marjorie-c,776.998657
5973,06-12-2021 19:36,MY-FountainHead1,575.901739
5974,06-12-2021 19:45,MY-Namaste,500.873642
5975,06-12-2021 20:02,MY-Abydos,976.179208
5976,06-12-2021 20:13,MY-StaySalty,347.113087
5977,06-12-2021 20:43,MY-Namaste,811.503644
5978,06-12-2021 20:44,MY-Alegria,448.34121799999997
5979,06-12-2021 21:11,Marjorie-c,727.650867
5980,06-12-2021 21:49,MY-FountainHead1,284.768541
5981,06-12-2021 21:51,MY-FountainHead1,573.537479
5982,06-12-2021 21:54,MY-Alegria,580.030767
5983,06-12-2021 22:09,MY-StaySalty,498.32528099999996
5984,06-12-2021 22:42,MY-Namaste,933.3546130000001
5985,06-12-2021 23:03,MY-StaySalty,719.035045
5986,06-12-2021 23:29,MY-Namaste,593.447703
5987,06-12-2021 23:31,MY-Abydos,682.819829
5988,07-12-2021 00:04,MY-StaySalty,772.431598
5989,07-12-2021 00:08,MY-Alegria,846.719291
5990,07-12-2021 00:19,MY-Abydos,335.049675
5991,07-12-2021 00:35,MY-Alegria,289.96502799999996
5992,07-12-2021 01:12,MY-Abydos,455.37773
5993,07-12-2021 01:43,Marjorie-c,672.2669
5994,07-12-2021 02:08,MY-Abydos,668.829675
5995,07-12-2021 02:22,MY-StaySalty,758.072406
5996,07-12-2021 02:40,MY-StaySalty,366.06507999999997
5997,07-12-2021 02:42,MY-Abydos,712.698786
5998,07-12-2021 02:43,MY-StaySalty,767.787684
5999,07-12-2021 03:14,MY-StaySalty,815.940186
6000,07-12-2021 03:24,MY-FountainHead1,618.135593
6001,07-12-2021 03:38,MY-Abydos,421.895043
6002,07-12-2021 04:11,MY-StaySalty,966.890517
6003,07-12-2021 04:21,MY-Namaste,724.564701
6004,07-12-2021 04:22,Marjorie-c,162.005851
6005,07-12-2021 04:55,MY-Namaste,591.165226
6006,07-12-2021 05:45,MY-Namaste,601.042967
6007,07-12-2021 05:45,MY-Namaste,921.443669
6008,07-12-2021 05:57,MY-Abydos,678.086038
6009,07-12-2021 06:03,MY-FountainHead1,527.103535
6010,07-12-2021 07:50,MY-FountainHead1,270.440116
6011,07-12-2021 08:05,MY-Abydos,800.07012
6012,07-12-2021 08:19,MY-FountainHead1,448.37546
6013,07-12-2021 08:50,MY-FountainHead1,557.270455
6014,07-12-2021 08:59,MY-Abydos,466.76995800000003
6015,07-12-2021 09:21,MY-Alegria,425.73502199999996
6016,07-12-2021 09:50,MY-FountainHead1,714.2075120000001
6017,07-12-2021 09:55,MY-Abydos,466.518453
6018,07-12-2021 09:59,MY-StaySalty,806.207053
6019,07-12-2021 10:31,MY-FountainHead1,594.7524440000001
6020,07-12-2021 10:44,MY-Abydos,645.854251
6021,07-12-2021 11:17,Marjorie-c,668.084969
6022,07-12-2021 11:42,MY-Abydos,645.3397980000001
6023,07-12-2021 11:47,MY-StaySalty,503.815041
6024,07-12-2021 11:56,MY-Abydos,462.23976500000003
6025,07-12-2021 11:59,MY-Namaste,689.723527
6026,07-12-2021 12:00,MY-Alegria,715.722482
6027,07-12-2021 12:08,MY-Abydos,452.681333
6028,07-12-2021 12:25,MY-StaySalty,940.927132
6029,07-12-2021 13:01,MY-FountainHead1,536.0719780000001
6030,07-12-2021 14:15,Marjorie-c,598.058264
6031,07-12-2021 14:30,MY-Alegria,273.90126200000003
6032,07-12-2021 14:43,MY-Abydos,732.501135
6033,07-12-2021 15:02,MY-FountainHead1,664.8130610000001
6034,07-12-2021 15:05,MY-FountainHead1,1014.379456
6035,07-12-2021 15:07,MY-Namaste,927.1136560000001
6036,07-12-2021 15:08,MY-Alegria,587.347176
6037,07-12-2021 15:20,MY-Namaste,524.0960650000001
6038,07-12-2021 15:24,MY-Namaste,665.887299
6039,07-12-2021 15:29,Marjorie-c,582.445508
6040,07-12-2021 15:44,MY-FountainHead1,373.914385
6041,07-12-2021 16:06,MY-Abydos,590.880761
6042,07-12-2021 16:10,MY-Namaste,677.196418
6043,07-12-2021 16:32,Marjorie-c,822.894265
6044,07-12-2021 16:39,MY-Alegria,536.007833
6045,07-12-2021 16:43,MY-Alegria,749.606623
6046,07-12-2021 17:13,MY-FountainHead1,219.196997
6047,07-12-2021 17:31,MY-Abydos,528.579692
6048,07-12-2021 17:33,MY-FountainHead1,650.0107690000001
6049,07-12-2021 19:23,MY-FountainHead1,602.486618
6050,07-12-2021 19:29,MY-Namaste,555.707999
6051,07-12-2021 19:32,MY-Alegria,429.872478
6052,07-12-2021 19:43,MY-Namaste,526.284091
6053,07-12-2021 20:12,MY-Alegria,246.113808
6054,07-12-2021 20:13,MY-Namaste,838.823992
6055,07-12-2021 20:47,MY-FountainHead1,684.0110599999999
6056,07-12-2021 21:05,MY-Abydos,540.189076
6057,07-12-2021 21:20,MY-Abydos,895.5967310000001
6058,07-12-2021 21:29,MY-StaySalty,676.414587
6059,07-12-2021 21:29,MY-Namaste,842.25727
6060,07-12-2021 21:43,MY-StaySalty,509.076285
6061,07-12-2021 21:48,MY-Abydos,620.322921
6062,07-12-2021 21:57,MY-FountainHead1,906.837709
6063,07-12-2021 22:15,MY-Abydos,540.553949
6064,07-12-2021 22:37,MY-Abydos,751.748066
6065,07-12-2021 23:08,MY-FountainHead1,315.487866
6066,07-12-2021 23:29,MY-FountainHead1,512.067676
6067,07-12-2021 23:33,Marjorie-c,980.220915
6068,07-12-2021 23:34,MY-Abydos,937.0575359999999
6069,07-12-2021 23:42,Marjorie-c,734.312165
6070,07-12-2021 23:51,MY-Alegria,655.7425549999999
6071,08-12-2021 00:00,MY-Alegria,500.55919900000004
6072,08-12-2021 01:11,MY-Alegria,569.323614
6073,08-12-2021 01:17,MY-Namaste,882.788264
6074,08-12-2021 02:21,MY-Abydos,530.1593379999999
6075,08-12-2021 02:39,MY-Namaste,694.467796
6076,08-12-2021 02:41,MY-Alegria,1174.517503
6077,08-12-2021 02:49,MY-Abydos,304.00273799999997
6078,08-12-2021 02:50,MY-Namaste,908.489526
6079,08-12-2021 03:38,MY-Namaste,718.35141
6080,08-12-2021 03:45,MY-StaySalty,446.969234
6081,08-12-2021 04:21,MY-Abydos,513.003457
6082,08-12-2021 04:23,MY-FountainHead1,485.517476
6083,08-12-2021 04:26,MY-Namaste,335.441546
6084,08-12-2021 04:26,MY-StaySalty,677.731728
6085,08-12-2021 04:29,MY-StaySalty,396.404337
6086,08-12-2021 04:35,MY-Alegria,779.715674
6087,08-12-2021 04:39,Marjorie-c,564.749095
6088,08-12-2021 05:12,Marjorie-c,739.337239
6089,08-12-2021 05:42,MY-Namaste,917.704914
6090,08-12-2021 05:43,MY-FountainHead1,548.6010980000001
6091,08-12-2021 06:04,MY-Abydos,670.178071
6092,08-12-2021 06:19,MY-StaySalty,496.401792
6093,08-12-2021 06:37,MY-StaySalty,684.653634
6094,08-12-2021 06:53,MY-StaySalty,131.985366
6095,08-12-2021 06:56,MY-Abydos,711.660449
6096,08-12-2021 06:58,MY-StaySalty,576.173749
6097,08-12-2021 07:36,MY-Alegria,652.767031
6098,08-12-2021 08:40,MY-Alegria,400.85175
6099,08-12-2021 09:10,MY-Alegria,786.377098
6100,08-12-2021 09:47,MY-Abydos,736.08932
6101,08-12-2021 09:55,MY-Abydos,667.913273
6102,08-12-2021 09:58,MY-StaySalty,385.95261800000003
6103,08-12-2021 10:00,MY-FountainHead1,534.684982
6104,08-12-2021 11:06,MY-Namaste,141.794029
6105,08-12-2021 11:10,Marjorie-c,451.381108
6106,08-12-2021 11:23,Marjorie-c,815.3340509999999
6107,08-12-2021 11:45,MY-Alegria,561.98881
6108,08-12-2021 11:51,MY-Abydos,466.851195
6109,08-12-2021 13:09,MY-Alegria,632.375932
6110,08-12-2021 13:27,Marjorie-c,679.4375759999999
6111,08-12-2021 13:31,MY-Alegria,449.129751
6112,08-12-2021 13:34,MY-StaySalty,704.644896
6113,08-12-2021 13:40,MY-StaySalty,530.209514
6114,08-12-2021 13:52,MY-StaySalty,499.614525
6115,08-12-2021 14:04,MY-FountainHead1,510.07392999999996
6116,08-12-2021 14:12,MY-Namaste,799.451879
6117,08-12-2021 14:16,MY-FountainHead1,156.656823
6118,08-12-2021 14:31,MY-Namaste,567.330719
6119,08-12-2021 14:35,MY-Abydos,554.411695
6120,08-12-2021 14:46,MY-StaySalty,725.735571
6121,08-12-2021 14:55,MY-Alegria,639.815518
6122,08-12-2021 15:20,MY-Alegria,767.634918
6123,08-12-2021 15:59,MY-StaySalty,514.4636469999999
6124,08-12-2021 16:53,MY-StaySalty,604.774472
6125,08-12-2021 16:55,MY-Abydos,831.40587
6126,08-12-2021 17:01,MY-StaySalty,758.3195360000001
6127,08-12-2021 17:09,Marjorie-c,963.929012
6128,08-12-2021 17:23,MY-Abydos,291.780908
6129,08-12-2021 18:18,MY-Abydos,463.088509
6130,08-12-2021 19:00,MY-FountainHead1,575.533202
6131,08-12-2021 19:10,MY-StaySalty,605.105212
6132,08-12-2021 19:15,MY-Namaste,756.1624860000001
6133,08-12-2021 19:35,MY-FountainHead1,722.109579
6134,08-12-2021 19:51,MY-Alegria,663.240449
6135,08-12-2021 20:17,MY-Alegria,461.67853099999996
6136,08-12-2021 21:07,Marjorie-c,430.868462
6137,08-12-2021 21:31,MY-Abydos,424.387791
6138,08-12-2021 21:57,MY-Alegria,551.566835
6139,08-12-2021 22:01,MY-StaySalty,736.162871
6140,08-12-2021 22:01,MY-Abydos,795.4620219999999
6141,08-12-2021 22:02,MY-FountainHead1,483.38866900000005
6142,08-12-2021 22:02,MY-Namaste,466.626636
6143,08-12-2021 22:10,MY-Abydos,444.490701
6144,08-12-2021 22:20,MY-FountainHead1,398.101539
6145,08-12-2021 22:29,MY-Alegria,741.951096
6146,08-12-2021 22:34,MY-Alegria,442.93168099999997
6147,08-12-2021 22:52,MY-Alegria,917.202092
6148,08-12-2021 22:57,MY-Namaste,713.683451
6149,08-12-2021 23:18,Marjorie-c,484.61249000000004
6150,08-12-2021 23:52,MY-Abydos,770.974824
6151,09-12-2021 00:25,MY-FountainHead1,609.8735360000001
6152,09-12-2021 00:32,Marjorie-c,302.54888700000004
6153,09-12-2021 01:05,MY-FountainHead1,932.340506
6154,09-12-2021 01:32,MY-Abydos,718.392545
6155,09-12-2021 01:39,MY-Namaste,682.5804099999999
6156,09-12-2021 01:45,MY-StaySalty,512.308777
6157,09-12-2021 01:49,MY-FountainHead1,278.92508399999997
6158,09-12-2021 02:00,MY-FountainHead1,807.4375190000001
6159,09-12-2021 02:57,MY-Abydos,880.050141
6160,09-12-2021 03:39,MY-Abydos,466.09739
6161,09-12-2021 03:44,MY-FountainHead1,828.7406900000001
6162,09-12-2021 04:20,MY-Namaste,180.421299
6163,09-12-2021 04:25,Marjorie-c,793.048289
6164,09-12-2021 04:38,MY-Namaste,133.47207
6165,09-12-2021 04:39,MY-Abydos,644.893492
6166,09-12-2021 05:31,Marjorie-c,1055.845598
6167,09-12-2021 05:46,MY-Abydos,597.052918
6168,09-12-2021 05:58,MY-FountainHead1,470.795096
6169,09-12-2021 06:04,Marjorie-c,742.59501
6170,09-12-2021 06:16,MY-Abydos,737.019951
6171,09-12-2021 06:31,MY-StaySalty,898.831609
6172,09-12-2021 07:30,MY-StaySalty,526.053711
6173,09-12-2021 07:33,MY-Namaste,665.93979
6174,09-12-2021 08:08,Marjorie-c,853.408939
6175,09-12-2021 08:21,MY-Namaste,665.426871
6176,09-12-2021 08:24,MY-FountainHead1,441.349371
6177,09-12-2021 09:08,MY-StaySalty,309.8805
